from_country,to_country,fee_clean,season_start,player_name,player_position
Brazil,England,9000000.0,2002,Gilberto Silva,Defensive Midfield
France,England,3830000.0,2002,Pascal Cygan,Centre-Back
England,England,5500000.0,2002,Richard Wright,Goalkeeper
France,England,15000000.0,2002,El-Hadji Diouf,Centre-Forward
France,England,7500000.0,2002,Salif Diao,Defensive Midfield
France,England,6500000.0,2002,Bruno Cheyrou,Central Midfield
France,England,400000.0,2002,Florent Sinama-Pongolle,Second Striker
England,England,4800000.0,2002,Stephen Wright,Right-Back
England,England,4500000.0,2002,Nick Barmby,Left Midfield
England,England,500000.0,2002,Gary McAllister,Central Midfield
England,England,46000000.0,2002,Rio Ferdinand,Centre-Back
Spain,England,2230000.0,2002,Ricardo,Goalkeeper
Qatar,England,250000.0,2002,Hussein Yasser,Attacking Midfield
Togo,England,55000.0,2002,Souleymane Mamam,Defensive Midfield
England,England,3500000.0,2002,Dwight Yorke,Centre-Forward
Portugal,England,12750000.0,2002,Hugo Viana,Central Midfield
England,England,6800000.0,2002,Titus Bramble,Centre-Back
England,England,225000.0,2002,Stuart Green,Right Winger
England,England,4500000.0,2002,Nick Barmby,Left Midfield
England,England,46000000.0,2002,Rio Ferdinand,Centre-Back
England,England,10500000.0,2002,Robbie Keane,Centre-Forward
England,England,15000.0,2002,Craig Farrell,Centre-Forward
Netherlands,England,3000000.0,2002,Marcus Allbäck,Centre-Forward
Scotland,England,2700000.0,2002,Ulises de la Cruz,Right-Back
Netherlands,England,2230000.0,2002,Stefan Postma,Goalkeeper
England,England,1150000.0,2002,Mark Kinsella,Defensive Midfield
England,England,6900000.0,2002,George Boateng,Defensive Midfield
England,England,10500000.0,2002,Robbie Keane,Centre-Forward
England,England,3500000.0,2002,Dwight Yorke,Centre-Forward
England,England,2250000.0,2002,David Thompson,Central Midfield
England,England,1500000.0,2002,Andy Todd,Centre-Back
England,England,600000.0,2002,Ben Burgess,Centre-Forward
France,England,3000000.0,2002,Michael Svensson,Centre-Back
Scotland,England,3000000.0,2002,Antti Niemi,Goalkeeper
Italy,England,9050000.0,2002,Massimo Maccarone,Centre-Forward
England,England,6900000.0,2002,George Boateng,Defensive Midfield
Spain,England,6900000.0,2002,Juninho Paulista,Attacking Midfield
France,England,3750000.0,2002,Franck Queudrue,Left-Back
Argentina,England,3000000.0,2002,Facundo Sava,Centre-Forward
England,England,750000.0,2002,Eddie Lewis,Left Midfield
England,England,5250000.0,2002,Gary Rowett,Right-Back
England,England,300000.0,2002,Paul Rachubka,Goalkeeper
England,England,1500000.0,2002,Andy Todd,Centre-Back
England,England,1150000.0,2002,Mark Kinsella,Defensive Midfield
England,England,5500000.0,2002,Richard Wright,Goalkeeper
Brazil,England,2000000.0,2002,Rodrigo Beckham,Attacking Midfield
France,England,1500000.0,2002,Joseph Yobo,Centre-Back
England,England,38000.0,2002,David Norris,Central Midfield
Scotland,England,11000000.0,2002,Tore André Flo,Centre-Forward
England,England,5250000.0,2002,Matt Piper,Right Midfield
England,England,4880000.0,2002,Marcus Stewart,Centre-Forward
England,England,4800000.0,2002,Stephen Wright,Right-Back
England,England,280000.0,2002,Sean Thornton,Central Midfield
Argentina,England,7500000.0,2002,Matías Vuoso,Centre-Forward
France,England,4500000.0,2002,David Sommeil,Centre-Back
Denmark,England,950000.0,2002,Mikkel Bischoff,Centre-Back
France,England,700000.0,2002,Marc-Vivien Foé,Defensive Midfield
England,England,300000.0,2002,Chris Killen,Centre-Forward
England,England,9000000.0,2002,Lee Hughes,Centre-Forward
England,England,3450000.0,2002,Jason Koumas,Attacking Midfield
England,England,2500000.0,2002,Sean Gregan,Centre-Back
England,England,1050000.0,2002,Lee Marshall,Central Midfield
England,England,250000.0,2002,Joe Murphy,Goalkeeper
England,England,6380000.0,2002,Clinton Morrison,Centre-Forward
France,England,2250000.0,2002,Aliou Cissé,Defensive Midfield
England,England,1880000.0,2002,Robbie Savage,Defensive Midfield
England,England,525000.0,2002,Tom Williams,Left-Back
England,England,1150000.0,2002,Andy Johnson,Centre-Forward
Portugal,England,19000000.0,2003,Cristiano Ronaldo,Centre-Forward
Brazil,England,8600000.0,2003,Kléberson,Central Midfield
France,England,4500000.0,2003,Eric Djemba Djemba,Defensive Midfield
United States,England,3200000.0,2003,Tim Howard,Goalkeeper
England,England,3000000.0,2003,David Bellion,Centre-Forward
England,England,21800000.0,2003,Juan Sebastián Verón,Central Midfield
Switzerland,England,3550000.0,2003,Philippe Senderos,Centre-Back
Germany,England,3500000.0,2003,Jens Lehmann,Goalkeeper
France,England,375000.0,2003,Gaël Clichy,Left-Back
England,England,50000.0,2003,John Halls,Defensive Midfield
Italy,England,26000000.0,2003,Hernán Crespo,Centre-Forward
England,England,24500000.0,2003,Damien Duff,Right Midfield
Italy,England,22700000.0,2003,Adrian Mutu,Left Winger
England,England,21800000.0,2003,Juan Sebastián Verón,Central Midfield
Spain,England,20000000.0,2003,Claude Makélélé,Defensive Midfield
England,England,10500000.0,2003,Wayne Bridge,Left-Back
Spain,England,10000000.0,2003,Njitap Geremi,Right Midfield
England,England,9900000.0,2003,Joe Cole,Attacking Midfield
England,England,8300000.000000001,2003,Glen Johnson,Right-Back
France,England,5500000.0,2003,Aleksey Smertin,Defensive Midfield
England,England,750000.0,2003,Mikael Forssell,Centre-Forward
England,England,200000.0,2003,Leon Knight,Centre-Forward
England,England,10000000.0,2003,Harry Kewell,Left Winger
England,England,5250000.0,2003,Steve Finnan,Right-Back
Scotland,England,9750000.0,2003,Barry Ferguson,Defensive Midfield
England,England,3600000.0,2003,Steven Reid,Right-Back
Netherlands,England,3000000.0,2003,Brett Emerton,Right Midfield
Scotland,England,2100000.0,2003,Lorenzo Amoruso,Centre-Back
Italy,England,1800000.0,2003,Vratislav Gresko,Left-Back
England,England,24500000.0,2003,Damien Duff,Right Midfield
England,England,8750000.0,2003,David Dunn,Attacking Midfield
Scotland,England,1750000.0,2003,James McFadden,Second Striker
England,England,1250000.0,2003,Kevin Kilbane,Left Midfield
England,England,800000.0,2003,Nigel Martyn,Goalkeeper
Scotland,England,115000.0,2003,Iain Turner,Goalkeeper
England,England,750000.0,2003,Mark Pembridge,Left Midfield
England,England,4850000.0,2003,Kevin Phillips,Centre-Forward
Scotland,England,2230000.0,2003,Neil McCann,Left Winger
England,England,400000.0,2003,Dexter Blackstock,Centre-Forward
England,England,375000.0,2003,Fitz Hall,Centre-Back
England,England,10500000.0,2003,Wayne Bridge,Left-Back
England,England,3750000.0,2003,Trevor Sinclair,Left Winger
England,England,3750000.0,2003,Claudio Reyna,Central Midfield
Netherlands,England,1500000.0,2003,Paul Bosvelt,Defensive Midfield
France,England,1100000.0,2003,Antoine Sibierski,Attacking Midfield
England,England,360000.0,2003,Mark Redshaw,Second Striker
England,England,1250000.0,2003,Darren Huckerby,Centre-Forward
England,England,700000.0,2003,Shaun Goater,Centre-Forward
England,England,450000.0,2003,Kevin Horlock,Defensive Midfield
England,England,280000.0,2003,Steve Howey,Centre-Back
Portugal,England,9000000.0,2003,Hélder Postiga,Centre-Forward
England,England,5250000.0,2003,Frédéric Kanouté,Centre-Forward
South Africa,England,2300000.0,2003,Mbulelo Mabizela,Centre-Back
England,England,2000000.0,2003,Bobby Zamora,Centre-Forward
England,England,450000.0,2003,Ben Thatcher,Left-Back
Italy,England,3500000.0,2003,Gaizka Mendieta,Right Midfield
Spain,England,200000.0,2003,Doriva,Defensive Midfield
England,England,750000.0,2003,Mark Crossley,Goalkeeper
England,England,375000.0,2003,Luke Wilkshire,Right-Back
England,England,1250000.0,2003,Matt Holland,Central Midfield
England,England,8750000.0,2003,David Dunn,Attacking Midfield
Argentina,England,3750000.0,2003,Luciano Figueroa,Centre-Forward
England,England,750000.0,2003,Mikael Forssell,Centre-Forward
England,England,1500000.0,2003,Geoff Horsfield,Centre-Forward
England,England,225000.0,2003,Michael Johnson,Centre-Back
England,England,225000.0,2003,Paul Devlin,Attacking Midfield
England,England,750000.0,2003,Mark Pembridge,Left Midfield
England,England,750000.0,2003,Mark Crossley,Goalkeeper
England,England,5250000.0,2003,Steve Finnan,Right-Back
England,England,40000.0,2003,Calum Willock,Centre-Forward
Italy,England,100000.0,2003,Roque Júnior,Centre-Back
England,England,10000000.0,2003,Harry Kewell,Left Winger
England,England,800000.0,2003,Nigel Martyn,Goalkeeper
England,England,3380000.0,2003,Gavin McCann,Central Midfield
England,England,3000000.0,2003,Thomas Sörensen,Goalkeeper
France,England,750000.0,2003,Florent Laville,Centre-Back
Israel,England,4750000.0,2003,Yakubu Aiyegbeni,Centre-Forward
Netherlands,England,2500000.0,2003,Dejan Stefanovic,Centre-Back
France,England,2230000.0,2003,Amdy Faye,Defensive Midfield
England,England,450000.0,2003,Ben Thatcher,Left-Back
England,England,280000.0,2003,Steve Howey,Centre-Back
Ireland,England,150000.0,2003,Alan Sheehan,Centre-Back
Portugal,England,2250000.0,2003,Silas,Attacking Midfield
France,England,2250000.0,2003,Henri Camara,Centre-Forward
England,England,2000000.0,2003,Jody Craddock,Centre-Back
England,England,150000.0,2003,Ívar Ingimarsson,Centre-Back
Italy,England,18000000.0,2000,Robbie Keane,Centre-Forward
France,England,10500000.0,2000,Olivier Dacourt,Defensive Midfield
Scotland,England,9150000.0,2000,Mark Viduka,Centre-Forward
England,England,7130000.0,2000,Dominic Matteo,Left-Back
Australia,England,375000.0,2000,Jacob Burns,Defensive Midfield
England,England,3750000.0,2000,David Hopkin,Right Midfield
England,England,3750000.0,2000,David Hopkin,Right Midfield
England,England,2100000.0,2000,Ashley Ward,Centre-Forward
Scotland,England,75000.0,2000,Andy Tod,Centre-Back
England,England,1400000.0,2000,Lee Mills,Centre-Forward
England,England,175000.0,2000,Ashley Westwood,Centre-Back
England,England,4500000.0,2000,Gary Rowett,Right-Back
England,England,2500000.0,2000,Callum Davidson,Left-Back
England,England,2250000.0,2000,Trevor Benjamin,Left Winger
England,England,1050000.0,2000,Richard Cresswell,Centre-Forward
England,England,750000.0,2000,Phil Gilchrist,Centre-Back
England,England,325000.0,2000,Stuart Campbell,Defensive Midfield
England,England,9250000.0,2000,Craig Bellamy,Left Winger
England,England,4500000.0,2000,David Thompson,Central Midfield
England,England,3000000.0,2000,Noel Whelan,Centre-Forward
England,England,1000000.0,2000,Gary McAllister,Central Midfield
France,England,11700000.0,2000,Fabien Barthez,Goalkeeper
England,England,3000000.0,2000,Danny Higginbotham,Centre-Back
England,England,2250000.0,2000,John Curtis,Right-Back
England,England,10500000.0,2000,Carl Cort,Centre-Forward
Argentina,England,5300000.0,2000,Christian Bassedas,Attacking Midfield
England,England,3750000.0,2000,Lomana LuaLua,Centre-Forward
Chile,England,1500000.0,2000,Clarence Acuña,Defensive Midfield
England,England,5400000.0,2000,Duncan Ferguson,Centre-Forward
England,England,4500000.0,2000,Alessandro Pistone,Left-Back
England,England,2250000.0,2000,Paul Robinson,Centre-Forward
England,England,1500000.0,2000,Laurent Charvet,Right-Back
England,England,1400000.0,2000,Temur Ketsbaia,Right Winger
England,England,6750000.0,2000,Hermann Hreidarsson,Left-Back
Slovenia,England,300000.0,2000,Amir Karic,Left-Back
England,England,12200000.0,2000,Ugo Ehiogu,Centre-Back
Spain,England,8750000.0,2000,Christian Karembeu,Defensive Midfield
France,England,4500000.0,2000,Joseph-Désiré Job,Centre-Forward
Italy,England,3450000.0,2000,Alen Bokšić,Centre-Forward
England,England,3000000.0,2000,Noel Whelan,Centre-Forward
England,England,9000000.0,2000,Christian Ziege,Left Midfield
England,England,251000.0,2000,Craig Harrison,Defender
Spain,England,22500000.0,2000,Jimmy Floyd Hasselbaink,Centre-Forward
Italy,England,8400000.0,2000,Mario Stanic,Right Winger
England,England,7500000.0,2000,Eidur Gudjohnsen,Centre-Forward
Spain,England,1900000.0,2000,Slavisa Jokanovic,Defensive Midfield
Italy,England,240000.0,2000,Carlo Cudicini,Goalkeeper
England,England,6700000.0,2000,Émerson Thome,Centre-Back
Türkiye,England,6720000.0,2000,Alpay Özalan,Centre-Back
England,England,12200000.0,2000,Ugo Ehiogu,Centre-Back
England,England,3750000.0,2000,Steve Watson,Right-Back
France,England,17500000.0,2000,Sylvain Wiltord,Second Striker
Spain,England,10700000.0,2000,Laurén,Right-Back
France,England,9800000.0,2000,Robert Pirès,Left Midfield
Latvia,England,1500000.0,2000,Igors Stepanovs,Centre-Back
England,England,3500000.0,2000,Stephen Hughes,Central Midfield
England,England,750000.0,2000,Tommy Black,Right Midfield
France,England,5630000.0,2000,Frédéric Kanouté,Centre-Forward
England,England,66000.0,2000,Tom Williams,Left-Back
England,England,5600000.0,2000,Paulo Wanchope,Centre-Forward
England,England,300000.0,2000,Gary Alexander,Centre-Forward
England,England,6000000.0,2000,Claus Jensen,Attacking Midfield
Bulgaria,England,4500000.0,2000,Radostin Kishishev,Defensive Midfield
Scotland,England,4300000.0,2000,Jonatan Johansson,Centre-Forward
England,England,900000.0,2000,Mathias Svensson,Centre-Forward
Germany,England,550000.0,2000,Karim Bagheri,Defensive Midfield
England,England,150000.0,2000,Mark McCammon,Centre-Forward
England,England,6700000.0,2000,Émerson Thome,Centre-Back
Argentina,England,4700000.0,2000,Julio Arca,Central Midfield
England,England,3750000.0,2000,Don Hutchison,Attacking Midfield
Slovakia,England,1250000.0,2000,Stanislav Varga,Centre-Back
Belgium,England,375000.0,2000,Tom Peeters,Left Midfield
England,England,1800000.0,2000,Darren Holloway,Right-Back
England,England,5600000.0,2000,Paulo Wanchope,Centre-Forward
England,England,4500000.0,2000,Richard Dunne,Centre-Back
England,England,1500000.0,2000,Laurent Charvet,Right-Back
England,England,900000.0,2000,Lee Peacock,Centre-Forward
England,England,130000.0,2000,Shayne Bradley,Striker
Ukraine,England,18000000.0,2000,Sergiy Rebrov,Second Striker
England,England,7540000.0,2000,Ben Thatcher,Left-Back
Scotland,England,200000.0,2000,Steven Ferguson,Centre-Forward
England,England,2000000.0,2000,Espen Baardsen,Goalkeeper
England,England,85000.0,2000,Peter Crouch,Centre-Forward
England,England,9000000.0,2000,Christian Ziege,Left Midfield
England,England,9000000.0,2000,Nick Barmby,Left Midfield
France,England,4500000.0,2000,Bernard Diomède,Left Winger
England,England,1000000.0,2000,Gary McAllister,Central Midfield
France,England,750000.0,2000,Grégory Vignal,Left-Back
England,England,7130000.0,2000,Dominic Matteo,Left-Back
England,England,4500000.0,2000,David Thompson,Central Midfield
England,England,400000.0,2000,Stig Inge Bjørnebye,Left-Back
France,England,6300000.0,2000,Alex Nyarko,Central Midfield
England,England,5400000.0,2000,Duncan Ferguson,Centre-Forward
England,England,4500000.0,2000,Alessandro Pistone,Left-Back
England,England,3800000.0,2000,Niclas Alexandersson,Right Midfield
England,England,3750000.0,2000,Steve Watson,Right-Back
England,England,3500000.0,2000,Stephen Hughes,Central Midfield
Germany,England,3500000.0,2000,Thomas Gravesen,Defensive Midfield
Scotland,England,2630000.0,2000,Gary Naysmith,Left-Back
Israel,England,1050000.0,2000,Idan Tal,Defensive Midfield
England,England,54000.0,2000,Andrew Pettinger,Goalkeeper
England,England,9000000.0,2000,Nick Barmby,Left Midfield
England,England,4500000.0,2000,Richard Dunne,Centre-Back
England,England,3750000.0,2000,Don Hutchison,Attacking Midfield
England,England,2750000.0,2000,John Collins,Left Midfield
England,England,250000.0,2000,Mitch Ward,Central Midfield
England,England,3000000.0,2000,Danny Higginbotham,Centre-Back
Norway,England,3000000.0,2000,Bjørn Otto Bragstad,Centre-Back
England,England,125000.0,2000,Adam Bolder,Midfielder
England,England,26000000.0,2000,Rio Ferdinand,Centre-Back
England,England,4000000.0,2000,Darren Huckerby,Centre-Forward
England,England,680000.0,2000,Robert Molenaar,Centre-Back
England,England,150000.0,2000,Lee Matthews,Central Midfield
England,England,680000.0,2000,Robert Molenaar,Centre-Back
England,England,3000000.0,2000,Andrew O'Brien,Centre-Back
England,England,2250000.0,2000,David Hopkin,Right Midfield
England,England,1570000.0,2000,Dean Windass,Centre-Forward
England,England,550000.0,2000,Isaiah Rankin,Centre-Forward
England,England,700000.0,2000,Lee Marshall,Central Midfield
England,England,530000.0,2000,Dean Sturridge,Centre-Forward
England,England,90000.0,2000,Kevin Ellison,Left Winger
Ireland,England,75000.0,2000,Damien Delaney,Centre-Back
England,England,3750000.0,2000,Lee Carsley,Defensive Midfield
England,England,2400000.0,2000,Cédric Roussel,Centre-Forward
England,England,375000.0,2000,Colin Hendry,Centre-Back
England,England,2000000.0,2000,David Healy,Centre-Forward
England,England,3000000.0,2000,Andrew O'Brien,Centre-Back
England,England,1150000.0,2000,Wayne Quinn,Left-Back
Argentina,England,710000.0,2000,Carlos Daniel Cordone,Centre-Forward
England,England,6000000.0,2000,Alain Goma,Centre-Back
England,England,2100000.0,2000,Chris Makin,Left-Back
England,England,750000.0,2000,Alun Armstrong,Centre-Forward
England,England,4500000.0,2000,David Johnson,Centre-Forward
England,England,1570000.0,2000,Dean Windass,Centre-Forward
England,England,750000.0,2000,Alun Armstrong,Centre-Forward
Netherlands,England,11850000.0,2000,Jesper Grønkjaer,Left Winger
England,England,24000.0,2000,Stuart Reddington,Defender
Argentina,England,14400000.0,2000,Juan Pablo Ángel,Centre-Forward
England,England,150000.0,2000,Aaron Lescott,Left-Back
Switzerland,England,1500000.0,2000,Tomas Danilevičius,Centre-Forward
England,England,525000.0,2000,Paolo Vernazza,Central Midfield
England,England,4170000.0,2000,Rigobert Song,Centre-Back
England,England,3300000.0,2000,Titi Camara,Centre-Forward
England,England,2820000.0,2000,Christian Dailly,Centre-Back
Norway,England,1220000.0,2000,Ragnvald Soma,Centre-Back
Bulgaria,England,750000.0,2000,Svetoslav Todorov,Centre-Forward
France,England,700000.0,2000,Sébastien Schemmel,Right-Back
England,England,26000000.0,2000,Rio Ferdinand,Centre-Back
England,England,1500000.0,2000,Daniel Sjölund,Defensive Midfield
England,England,1550000.0,2000,Mark Fish,Centre-Back
England,England,312000.0,2000,Carl Tiler,Centre-Back
Scotland,England,90000.0,2000,Dene Shields,Centre-Forward
England,England,2100000.0,2000,Chris Makin,Left-Back
England,England,1500000.0,2000,Paul Butler,Centre-Back
England,England,125000.0,2000,Carsten Fredgaard,Left-Back
England,England,4000000.0,2000,Darren Huckerby,Centre-Forward
Scotland,England,800000.0,2000,Andrey Kanchelskis,Right Midfield
England,England,125000.0,2000,Carlo Nash,Goalkeeper
England,England,339000.0,2000,Danny Allsopp,Centre-Forward
England,England,15000.0,2000,Daniel Webb,Centre-Back
England,England,50000.0,2000,Mark Gower,Central Midfield
Croatia,England,8250000.0,2000,Igor Biscan,Defensive Midfield
England,England,1500000.0,2000,Daniel Sjölund,Defensive Midfield
England,England,4170000.0,2000,Rigobert Song,Centre-Back
England,England,3300000.0,2000,Titi Camara,Centre-Forward
England,England,114000.0,2000,Jon Newby,Centre-Forward
Germany,England,750000.0,2000,Brian O'Neil,Centre-Back
Italy,England,750000.0,2000,Taribo West,Centre-Back
France,England,700000.0,2000,Youl Mawéné,Centre-Back
England,England,530000.0,2000,Dean Sturridge,Centre-Forward
Italy,England,8250000.0,2001,Tomas Repka,Centre-Back
England,England,7500000.0,2001,Don Hutchison,Attacking Midfield
England,England,4800000.0,2001,David James,Goalkeeper
England,England,16000000.0,2001,Frank Lampard,Central Midfield
England,England,4500000.0,2001,Matt Jones,Central Midfield
England,England,4500000.0,2001,James Scowcroft,Centre-Forward
England,England,3750000.0,2001,Ian Walker,Goalkeeper
England,England,3500000.0,2001,Dennis Wise,Defensive Midfield
England,England,150000.0,2001,Ashley Lyth,Right-Back
England,England,375000.0,2001,Lawrie Dudfield,Centre-Forward
Italy,England,42600000.0,2001,Juan Sebastián Verón,Central Midfield
Netherlands,England,28500000.0,2001,Ruud van Nistelrooy,Centre-Forward
England,England,3000000.0,2001,Roy Carroll,Goalkeeper
England,England,750000.0,2001,Luke Steele,Goalkeeper
England,England,3000000.0,2001,Jonathan Greening,Central Midfield
England,England,2300000.0,2001,Mark Wilson,Central Midfield
England,England,350000.0,2001,Alex Notman,Right Winger
France,England,17600000.0,2001,Steve Marlet,Centre-Forward
Italy,England,10300000.0,2001,Edwin van der Sar,Goalkeeper
France,England,6600000.0,2001,Steed Malbranque,Central Midfield
France,England,5250000.0,2001,Sylvain Legwinski,Central Midfield
England,England,5250000.0,2001,Jon Harley,Left-Back
France,England,3300000.0,2001,Abdeslam Ouaddou,Centre-Back
England,England,2300000.0,2001,Luís Boa Morte,Left Midfield
England,England,225000.0,2001,Paul Peschisolido,Centre-Forward
France,England,14330000.0,2001,Laurent Robert,Left Winger
England,England,9000000.0,2001,Craig Bellamy,Left Winger
France,England,750000.0,2001,Sylvain Distin,Centre-Back
Scotland,England,10000.0,2001,Ryan McGuffie,Right-Back
Italy,England,6250000.0,2001,Matteo Sereni,Goalkeeper
Spain,England,4200000.0,2001,Finidi George,Right Winger
Denmark,England,1800000.0,2001,Thomas Gaardsöe,Centre-Back
England,England,1100000.0,2001,Tommy Miller,Central Midfield
England,England,225000.0,2001,Chris Hogg,Centre-Back
Italy,England,200000.0,2001,Sixto Peralta,Central Midfield
England,England,9000000.0,2001,Richard Wright,Goalkeeper
England,England,4500000.0,2001,James Scowcroft,Centre-Forward
England,England,9750000.0,2001,Gareth Southgate,Centre-Back
Slovakia,England,6750000.0,2001,Szilárd Németh,Second Striker
England,England,3000000.0,2001,Jonathan Greening,Central Midfield
England,England,2300000.0,2001,Mark Wilson,Central Midfield
Scotland,England,900000.0,2001,Allan Johnston,Right Midfield
England,England,16000000.0,2001,Frank Lampard,Central Midfield
Spain,England,12900000.0,2001,Boudewijn Zenden,Left Winger
Spain,England,11500000.0,2001,Emmanuel Petit,Defensive Midfield
France,England,9300000.0,2001,William Gallas,Centre-Back
England,England,5250000.0,2001,Jon Harley,Left-Back
England,England,3500000.0,2001,Dennis Wise,Defensive Midfield
England,England,3400000.0,2001,Gustavo Poyet,Attacking Midfield
Spain,England,6800000.0,2001,Olof Mellberg,Centre-Back
England,England,4000000.0,2001,Mustapha Hadji,Attacking Midfield
England,England,9750000.0,2001,Gareth Southgate,Centre-Back
England,England,4800000.0,2001,David James,Goalkeeper
England,England,2250000.0,2001,Mark Draper,Central Midfield
England,England,11500000.0,2001,Seth Johnson,Central Midfield
England,England,4500000.0,2001,Matt Jones,Central Midfield
Scotland,England,13500000.0,2001,Giovanni van Bronckhorst,Left-Back
England,England,9000000.0,2001,Richard Wright,Goalkeeper
Greece,England,900000.0,2001,Stathis Tavlaridis,Centre-Back
England,England,7500000.0,2001,Jason Euell,Left Winger
England,England,6000000.0,2001,Luke Young,Right-Back
England,England,1000000.0,2001,Shaun Newton,Right Midfield
England,England,375000.0,2001,Danny Shittu,Centre-Back
France,England,750000.0,2001,Bruno N'Gotty,Centre-Back
England,England,70000.0,2001,Matt Glennon,Goalkeeper
France,England,6000000.0,2001,Lilian Laslandes,Centre-Forward
Argentina,England,5250000.0,2001,Nicolás Medina,Defensive Midfield
England,England,3000000.0,2001,Jason McAteer,Right Midfield
Switzerland,England,1800000.0,2001,Bernt Haas,Right-Back
England,England,7500000.0,2001,Don Hutchison,Attacking Midfield
England,England,2240000.0,2001,Danny Dichio,Centre-Forward
England,England,1800000.0,2001,Alex Rae,Central Midfield
England,England,475000.0,2001,Chris Lumsdon,Central Midfield
England,England,50000.0,2001,Neil Wainwright,Left Winger
England,England,6000000.0,2001,Rory Delap,Central Midfield
England,England,2250000.0,2001,Mark Draper,Central Midfield
Sweden,England,900000.0,2001,Anders Svensson,Defensive Midfield
England,England,12150000.0,2001,Dean Richards,Centre-Back
Italy,England,11360000.0,2001,Corrado Grabbi,Centre-Forward
Germany,England,3000000.0,2001,Nils-Eric Johansson,Left-Back
Scotland,England,1950000.0,2001,Tugay Kerimoğlu,Defensive Midfield
England,England,1500000.0,2001,Lucas Neill,Centre-Back
England,England,3000000.0,2001,Jason McAteer,Right Midfield
England,England,800000.0,2001,John Filan,Goalkeeper
England,England,12150000.0,2001,Dean Richards,Centre-Back
England,England,6500000.0,2001,Christian Ziege,Left Midfield
Serbia,England,6000000.0,2001,Goran Bunjevcevic,Centre-Back
England,England,3400000.0,2001,Gustavo Poyet,Attacking Midfield
England,England,6000000.0,2001,Luke Young,Right-Back
England,England,3750000.0,2001,Ian Walker,Goalkeeper
England,England,8199999.999999999,2001,Chris Kirkland,Goalkeeper
Netherlands,England,7400000.0,2001,Jerzy Dudek,Goalkeeper
France,England,6360000.0,2001,John Arne Riise,Left-Back
England,England,6500000.0,2001,Christian Ziege,Left Midfield
Belgium,England,6750000.0,2001,Tomasz Radzinski,Centre-Forward
England,England,375000.0,2001,Phil Jevons,Centre-Forward
England,England,11500000.0,2001,Seth Johnson,Central Midfield
England,England,6000000.0,2001,Rory Delap,Central Midfield
Czech Republic,England,1400000.0,2001,Vladimír Labant,Left-Back
Wales,England,110000.0,2001,David Forde,Goalkeeper
England,England,1130000.0,2001,Svetoslav Todorov,Centre-Forward
England,England,1500000.0,2001,Paul Dickov,Centre-Forward
Denmark,England,600000.0,2001,Jacob Laursen,Centre-Back
England,England,450000.0,2001,Alan Rogers,Left-Back
England,England,250000.0,2001,Brian Deane,Centre-Forward
England,England,1130000.0,2001,Dean Sturridge,Centre-Forward
England,England,80000.0,2001,Kevin Ellison,Left Winger
Argentina,England,11000000.0,2001,Diego Forlán,Centre-Forward
England,England,12200000.0,2001,Andy Cole,Centre-Forward
England,England,500000.0,2001,Kit Symons,Centre-Back
England,England,300000.0,2001,Kevin Betsy,Left Midfield
England,England,7500000.0,2001,Jermaine Jenas,Central Midfield
England,England,400000.0,2001,Rob Lee,Central Midfield
England,England,188000.0,2001,David Beharall,Centre-Back
England,England,4500000.0,2001,Marcus Bent,Centre-Forward
France,England,1950000.0,2001,Ulrich Le Pen,Left Midfield
England,England,1430000.0,2001,Andy Campbell,Centre-Forward
England,England,475000.0,2001,Steve Vickers,Centre-Back
England,England,250000.0,2001,Brian Deane,Centre-Forward
England,England,120000.0,2001,Curtis Fleming,Centre-Back
England,England,7500000.0,2001,Peter Crouch,Centre-Forward
England,England,16800000.0,2001,Robbie Fowler,Centre-Forward
Brazil,England,8750000.0,2001,Edú Gaspar,Central Midfield
Cote d'Ivoire,England,185000.0,2001,Kolo Touré,Centre-Back
England,England,70000.0,2001,John Salako,Left Midfield
Germany,England,500000.0,2001,Youri Djorkaeff,Attacking Midfield
Germany,England,500000.0,2001,Fredi Bobic,Centre-Forward
Scotland,England,230000.0,2001,Derek Niven,Defensive Midfield
Germany,England,200000.0,2001,Stig Tøfting,Defensive Midfield
Scotland,England,6700000.0,2001,Claudio Reyna,Central Midfield
Italy,England,4500000.0,2001,Patrick Mboma,Centre-Forward
Italy,England,2230000.0,2001,Joachim Björklund,Centre-Back
Mexico,England,5750000.0,2001,Agustín Delgado,Centre-Forward
England,England,2650000.0,2001,Brett Ormerod,Centre-Forward
France,England,1650000.0,2001,Fabrice Fernandes,Left Winger
England,England,150000.0,2001,Mike Williamson,Centre-Back
England,England,12200000.0,2001,Andy Cole,Centre-Forward
Türkiye,England,3000000.0,2001,Hakan Ünsal,Left-Back
England,England,4500000.0,2001,Marcus Bent,Centre-Forward
England,England,2250000.0,2001,Nathan Blake,Centre-Forward
England,England,125000.0,2001,Damien Johnson,Central Midfield
Czech Republic,England,7000000.0,2001,Milan Baros,Centre-Forward
France,England,1400000.0,2001,Nicolas Anelka,Centre-Forward
England,England,1200000.0,2001,Abel Xavier,Right-Back
England,England,16800000.0,2001,Robbie Fowler,Centre-Forward
England,England,350000.0,2001,Alan Navarro,Defensive Midfield
Norway,England,3750000.0,2001,Tobias Linderoth,Defensive Midfield
England,England,2850000.0,2001,Lee Carsley,Defensive Midfield
England,England,1200000.0,2001,Abel Xavier,Right-Back
France,England,4190000.000000001,2001,François Grenet,Right-Back
